trip_id,route_id,route_name,date,departure_time,scheduled_arrival,actual_arrival,passengers,capacity,trip_status,fare,distance_km,delay_minutes,utilization_rate,revenue,day_of_week,month,peak_hour
T04841,R15,City Center - Railway Colony,2025-07-30,12:20,12:34,12:47,18,60,Completed,19.19,7.6,13,0.3,345.42,Wednesday,2025-07,Off-Peak
T04842,R12,South Terminal - University,2025-11-09,15:00,15:24,15:29,60,70,Completed,30.08,13.1,5,0.8571,1804.8,Sunday,2025-11,Off-Peak
T04843,R02,Central Station - University,2025-12-03,16:50,17:12,17:15,55,50,Completed,28.43,12.2,3,1.1,1563.65,Wednesday,2025-12,Off-Peak
T04844,R07,West End - Central Station,2026-05-05,13:40,14:05,14:13,35,60,Completed,31.54,13.6,8,0.5833,1103.9,Tuesday,2026-05,Off-Peak
T04845,R03,Central Station - Industrial Area,2026-02-07,07:10,07:39,07:56,53,60,Completed,35.66,15.8,17,0.8833,1889.98,Saturday,2026-02,Peak
T04846,R08,City Center - Medical Hub,2025-07-10,09:00,09:16,09:30,71,70,Completed,22.27,8.9,14,1.0143,1581.17,Thursday,2025-07,Peak
T04847,R07,West End - Central Station,2025-12-01,18:10,18:35,18:46,47,50,Completed,31.77,13.6,11,0.94,1493.19,Monday,2025-12,Peak
T04848,R14,West End - Airport,2026-06-06,08:30,09:06,09:28,42,50,Completed,41.64,19.2,22,0.84,1748.88,Saturday,2026-06,Peak
T04849,R08,City Center - Medical Hub,2025-03-28,15:40,15:56,16:02,47,60,Completed,22.39,8.9,6,0.7833,1052.33,Friday,2025-03,Off-Peak
T04850,R14,West End - Airport,2025-03-03,10:20,10:56,11:07,36,50,Completed,44.23,19.2,11,0.72,1592.28,Monday,2025-03,Off-Peak
T04851,R07,West End - Central Station,2026-01-22,11:30,11:55,11:57,37,60,Completed,27.8,13.6,2,0.6167,1028.6,Thursday,2026-01,Off-Peak
T04852,R11,North Terminal - University,2025-05-26,11:40,12:07,12:11,38,50,Completed,29.5,14.7,4,0.76,1121.0,Monday,2025-05,Off-Peak
T04853,R06,East Park - Central Station,2025-06-02,07:30,07:48,07:59,48,50,Completed,23.53,9.8,11,0.96,1129.44,Monday,2025-06,Peak
T04854,R13,East Park - Medical Hub,2025-12-15,10:10,10:31,10:40,22,60,Completed,26.75,11.5,9,0.3667,588.5,Monday,2025-12,Off-Peak
T04855,R07,West End - Central Station,2025-06-27,15:50,16:15,16:15,36,50,Completed,32.55,13.6,0,0.72,1171.8,Friday,2025-06,Off-Peak
T04856,R05,South Terminal - City Center,2026-05-02,14:40,15:01,15:05,28,50,Completed,26.45,11.7,4,0.56,740.6,Saturday,2026-05,Off-Peak
T04857,R07,West End - Central Station,2025-09-04,17:30,17:55,17:57,35,50,Completed,31.87,13.6,2,0.7,1115.45,Thursday,2025-09,Peak
T04858,R01,Central Station - Airport,2025-09-11,08:20,08:54,08:58,73,50,Completed,42.85,18.5,4,1.46,3128.05,Thursday,2025-09,Peak
T04859,R01,Central Station - Airport,2026-05-15,19:40,20:14,20:31,64,70,Completed,42.57,18.5,17,0.9143,2724.48,Friday,2026-05,Peak
T04860,R09,University - Airport,2026-06-25,22:40,23:10,23:14,42,70,Completed,36.03,16.3,4,0.6,1513.26,Thursday,2026-06,Off-Peak
T04861,R14,West End - Airport,2025-12-18,07:30,08:06,08:28,56,70,Completed,43.23,19.2,22,0.8,2420.88,Thursday,2025-12,Peak
T04862,R05,South Terminal - City Center,2026-05-27,21:50,22:11,22:13,39,60,Completed,26.64,11.7,2,0.65,1038.96,Wednesday,2026-05,Off-Peak
T04863,R13,East Park - Medical Hub,2025-01-13,11:00,11:21,11:31,33,60,Completed,27.32,11.5,10,0.55,901.56,Monday,2025-01,Off-Peak
T04864,R05,South Terminal - City Center,2025-05-31,16:20,16:41,16:49,34,60,Completed,28.08,11.7,8,0.5667,954.72,Saturday,2025-05,Off-Peak
T04865,R03,Central Station - Industrial Area,2025-02-19,12:20,12:49,12:58,52,50,Completed,38.07,15.8,9,1.04,1979.64,Wednesday,2025-02,Off-Peak
T04866,R05,South Terminal - City Center,2025-08-03,14:30,14:51,14:52,27,60,Completed,27.11,11.7,1,0.45,731.97,Sunday,2025-08,Off-Peak
T04867,R03,Central Station - Industrial Area,2026-01-07,14:50,15:19,15:26,40,70,Completed,37.6,15.8,7,0.5714,1504.0,Wednesday,2026-01,Off-Peak
T04868,R09,University - Airport,2025-04-23,12:10,12:40,12:47,31,50,Completed,38.67,16.3,7,0.62,1198.77,Wednesday,2025-04,Off-Peak
T04869,R09,University - Airport,2025-09-09,16:10,16:40,16:46,35,60,Completed,37.06,16.3,6,0.5833,1297.1,Tuesday,2025-09,Off-Peak
T04870,R06,East Park - Central Station,2025-12-07,15:00,15:18,15:27,25,60,Completed,22.57,9.8,9,0.4167,564.25,Sunday,2025-12,Off-Peak
T04871,R15,City Center - Railway Colony,2025-02-22,14:00,14:14,14:19,10,60,Completed,18.84,7.6,5,0.1667,188.4,Saturday,2025-02,Off-Peak
T04872,R01,Central Station - Airport,2025-05-10,21:30,22:04,22:09,46,60,Completed,42.93,18.5,5,0.7667,1974.78,Saturday,2025-05,Off-Peak
T04873,R07,West End - Central Station,2025-07-12,20:50,21:15,21:22,18,60,Completed,31.67,13.6,7,0.3,570.06,Saturday,2025-07,Off-Peak
T04874,R07,West End - Central Station,2025-02-26,20:10,20:35,20:46,27,60,Completed,29.87,13.6,11,0.45,806.49,Wednesday,2025-02,Off-Peak
T04875,R14,West End - Airport,2025-04-07,19:20,19:56,20:17,50,50,Completed,43.48,19.2,21,1.0,2174.0,Monday,2025-04,Peak
T04876,R10,Industrial Area - Airport,2025-07-17,11:50,12:29,12:35,37,60,Completed,45.9,21.1,6,0.6167,1698.3,Thursday,2025-07,Off-Peak
T04877,R10,Industrial Area - Airport,2025-05-27,12:10,12:49,12:49,30,60,Completed,47.09,21.1,0,0.5,1412.7,Tuesday,2025-05,Off-Peak
T04878,R04,North Terminal - City Center,2025-10-22,11:50,12:09,12:19,35,70,Completed,27.55,10.4,10,0.5,964.25,Wednesday,2025-10,Off-Peak
T04879,R08,City Center - Medical Hub,2025-01-12,21:30,21:46,21:58,24,50,Completed,23.54,8.9,12,0.48,564.96,Sunday,2025-01,Off-Peak
T04880,R06,East Park - Central Station,2025-11-29,10:10,10:28,10:30,23,50,Completed,22.96,9.8,2,0.46,528.08,Saturday,2025-11,Off-Peak
T04881,R04,North Terminal - City Center,2025-08-08,12:40,12:59,13:11,38,50,Completed,25.07,10.4,12,0.76,952.66,Friday,2025-08,Off-Peak
T04882,R04,North Terminal - City Center,2026-02-02,10:30,10:49,10:58,54,60,Completed,26.25,10.4,9,0.9,1417.5,Monday,2026-02,Off-Peak
T04883,R02,Central Station - University,2025-12-08,11:40,12:02,12:04,40,50,Completed,27.56,12.2,2,0.8,1102.4,Monday,2025-12,Off-Peak
T04884,R14,West End - Airport,2026-05-27,11:50,12:26,12:26,30,60,Completed,47.63,19.2,0,0.5,1428.9,Wednesday,2026-05,Off-Peak
T04885,R02,Central Station - University,2025-06-21,15:30,15:52,15:56,26,60,Completed,26.32,12.2,4,0.4333,684.32,Saturday,2025-06,Off-Peak
T04886,R12,South Terminal - University,2026-04-13,08:20,08:44,08:59,83,50,Completed,31.12,13.1,15,1.66,2582.96,Monday,2026-04,Peak
T04887,R14,West End - Airport,2025-06-15,14:30,15:06,15:13,28,60,Completed,42.92,19.2,7,0.4667,1201.76,Sunday,2025-06,Off-Peak
T04888,R04,North Terminal - City Center,2025-06-19,18:30,18:49,19:00,59,70,Completed,25.01,10.4,11,0.8429,1475.59,Thursday,2025-06,Peak
T04889,R05,South Terminal - City Center,2026-05-27,17:30,17:51,17:55,56,50,Completed,28.09,11.7,4,1.12,1573.04,Wednesday,2026-05,Peak
T04890,R08,City Center - Medical Hub,2025-07-08,10:30,10:46,10:56,52,60,Completed,21.87,8.9,10,0.8667,1137.24,Tuesday,2025-07,Off-Peak
T04891,R15,City Center - Railway Colony,2025-04-30,19:00,19:14,19:24,50,50,Completed,17.18,7.6,10,1.0,859.0,Wednesday,2025-04,Peak
T04892,R06,East Park - Central Station,2025-04-15,17:40,17:58,18:13,43,60,Completed,22.89,9.8,15,0.7167,984.27,Tuesday,2025-04,Peak
T04893,R14,West End - Airport,2025-02-10,06:30,07:06,07:10,27,60,Completed,40.56,19.2,4,0.45,1095.12,Monday,2025-02,Off-Peak
T04894,R15,City Center - Railway Colony,2025-11-17,16:30,16:44,16:44,23,50,Completed,18.19,7.6,0,0.46,418.37,Monday,2025-11,Off-Peak
T04895,R04,North Terminal - City Center,2025-12-01,16:50,17:09,17:20,29,60,Completed,25.15,10.4,11,0.4833,729.35,Monday,2025-12,Off-Peak
T04896,R13,East Park - Medical Hub,2025-06-09,14:00,14:21,14:31,38,50,Completed,28.12,11.5,10,0.76,1068.56,Monday,2025-06,Off-Peak
T04897,R11,North Terminal - University,2025-09-21,08:10,08:37,08:46,27,70,Completed,32.71,14.7,9,0.3857,883.17,Sunday,2025-09,Peak
T04898,R07,West End - Central Station,2026-06-14,14:50,15:15,15:32,20,50,Completed,31.71,13.6,17,0.4,634.2,Sunday,2026-06,Off-Peak
T04899,R08,City Center - Medical Hub,2026-04-22,17:50,18:06,18:18,75,50,Completed,21.0,8.9,12,1.5,1575.0,Wednesday,2026-04,Peak
T04900,R02,Central Station - University,2025-12-18,11:00,11:22,11:29,51,50,Completed,29.32,12.2,7,1.02,1495.32,Thursday,2025-12,Off-Peak
T04901,R12,South Terminal - University,2026-06-29,15:00,15:24,15:33,63,60,Completed,30.11,13.1,9,1.05,1896.93,Monday,2026-06,Off-Peak
T04902,R07,West End - Central Station,2025-07-29,12:00,12:25,12:34,37,60,Completed,32.26,13.6,9,0.6167,1193.62,Tuesday,2025-07,Off-Peak
T04903,R15,City Center - Railway Colony,2026-05-11,14:50,15:04,15:15,19,70,Completed,18.77,7.6,11,0.2714,356.63,Monday,2026-05,Off-Peak
T04904,R14,West End - Airport,2026-01-17,13:50,14:26,14:33,23,60,Completed,44.82,19.2,7,0.3833,1030.86,Saturday,2026-01,Off-Peak
T04905,R02,Central Station - University,2026-04-26,12:30,12:52,13:00,25,50,Completed,30.47,12.2,8,0.5,761.75,Sunday,2026-04,Off-Peak
T04906,R02,Central Station - University,2025-01-05,18:00,18:22,18:33,58,60,Completed,26.14,12.2,11,0.9667,1516.12,Sunday,2025-01,Peak
T04907,R08,City Center - Medical Hub,2025-02-03,17:00,17:16,17:28,58,50,Completed,21.66,8.9,12,1.16,1256.28,Monday,2025-02,Peak
T04908,R02,Central Station - University,2025-05-25,12:50,13:12,13:26,48,50,Completed,27.77,12.2,14,0.96,1332.96,Sunday,2025-05,Off-Peak
T04909,R15,City Center - Railway Colony,2025-12-17,13:50,14:04,14:10,25,50,Completed,19.65,7.6,6,0.5,491.25,Wednesday,2025-12,Off-Peak
T04910,R11,North Terminal - University,2026-04-10,16:00,16:27,16:33,32,50,Completed,32.02,14.7,6,0.64,1024.64,Friday,2026-04,Off-Peak
T04911,R09,University - Airport,2025-12-14,18:30,19:00,19:11,45,50,Completed,36.39,16.3,11,0.9,1637.55,Sunday,2025-12,Peak
T04912,R12,South Terminal - University,2025-05-05,16:20,16:44,16:51,60,50,Completed,31.26,13.1,7,1.2,1875.6,Monday,2025-05,Off-Peak
T04913,R01,Central Station - Airport,2025-09-28,14:20,14:54,15:00,44,50,Completed,42.4,18.5,6,0.88,1865.6,Sunday,2025-09,Off-Peak
T04914,R15,City Center - Railway Colony,2025-12-23,20:10,20:24,20:33,34,60,Completed,18.67,7.6,9,0.5667,634.78,Tuesday,2025-12,Off-Peak
T04915,R09,University - Airport,2026-06-11,17:30,18:00,18:11,58,50,Completed,35.87,16.3,11,1.16,2080.46,Thursday,2026-06,Peak
T04916,R15,City Center - Railway Colony,2026-05-13,09:50,10:04,10:16,30,60,Completed,19.23,7.6,12,0.5,576.9,Wednesday,2026-05,Peak
T04917,R01,Central Station - Airport,2025-06-02,14:00,14:34,14:43,66,50,Completed,43.15,18.5,9,1.32,2847.9,Monday,2025-06,Off-Peak
T04918,R10,Industrial Area - Airport,2025-02-22,13:00,13:39,13:52,20,70,Completed,46.78,21.1,13,0.2857,935.6,Saturday,2025-02,Off-Peak
T04919,R13,East Park - Medical Hub,2025-05-29,17:00,17:21,17:36,40,50,Completed,27.59,11.5,15,0.8,1103.6,Thursday,2025-05,Peak
T04920,R10,Industrial Area - Airport,2026-05-18,08:20,08:59,09:16,47,70,Completed,46.84,21.1,17,0.6714,2201.48,Monday,2026-05,Peak
T04921,R02,Central Station - University,2026-03-26,13:50,14:12,14:21,42,60,Completed,27.38,12.2,9,0.7,1149.96,Thursday,2026-03,Off-Peak
T04922,R06,East Park - Central Station,2025-08-07,12:00,12:18,12:20,22,60,Completed,22.17,9.8,2,0.3667,487.74,Thursday,2025-08,Off-Peak
T04923,R06,East Park - Central Station,2025-10-04,10:00,10:18,10:22,21,50,Completed,24.3,9.8,4,0.42,510.3,Saturday,2025-10,Off-Peak
T04924,R01,Central Station - Airport,2026-03-28,12:20,12:54,12:59,48,50,Completed,43.15,18.5,5,0.96,2071.2,Saturday,2026-03,Off-Peak
T04925,R07,West End - Central Station,2026-03-04,16:00,16:25,16:31,33,70,Completed,29.37,13.6,6,0.4714,969.21,Wednesday,2026-03,Off-Peak
T04926,R08,City Center - Medical Hub,2025-03-24,12:10,12:26,12:30,34,50,Completed,21.25,8.9,4,0.68,722.5,Monday,2025-03,Off-Peak
T04927,R02,Central Station - University,2025-08-06,14:50,15:12,15:16,46,60,Completed,28.77,12.2,4,0.7667,1323.42,Wednesday,2025-08,Off-Peak
T04928,R08,City Center - Medical Hub,2026-06-11,15:40,15:56,15:58,39,70,Completed,19.64,8.9,2,0.5571,765.96,Thursday,2026-06,Off-Peak
T04929,R09,University - Airport,2026-02-08,14:10,14:40,14:46,26,50,Completed,37.68,16.3,6,0.52,979.68,Sunday,2026-02,Off-Peak
T04930,R06,East Park - Central Station,2025-10-17,14:30,14:48,14:55,30,50,Completed,23.28,9.8,7,0.6,698.4,Friday,2025-10,Off-Peak
T04931,R05,South Terminal - City Center,2026-02-24,09:10,09:31,09:41,60,60,Completed,26.38,11.7,10,1.0,1582.8,Tuesday,2026-02,Peak
T04932,R12,South Terminal - University,2025-12-05,11:10,11:34,11:40,57,60,Completed,32.02,13.1,6,0.95,1825.14,Friday,2025-12,Off-Peak
T04933,R09,University - Airport,2026-02-23,17:20,17:50,18:02,37,60,Completed,37.21,16.3,12,0.6167,1376.77,Monday,2026-02,Peak
T04934,R13,East Park - Medical Hub,2025-07-26,14:30,14:51,15:00,16,70,Completed,27.02,11.5,9,0.2286,432.32,Saturday,2025-07,Off-Peak
T04935,R12,South Terminal - University,2025-09-22,16:50,17:14,17:22,74,50,Completed,31.49,13.1,8,1.48,2330.26,Monday,2025-09,Off-Peak
T04936,R11,North Terminal - University,2025-02-05,14:50,15:17,15:25,29,60,Completed,33.21,14.7,8,0.4833,963.09,Wednesday,2025-02,Off-Peak
T04937,R09,University - Airport,2026-01-08,07:10,07:40,07:54,54,50,Completed,36.0,16.3,14,1.08,1944.0,Thursday,2026-01,Peak
T04938,R01,Central Station - Airport,2026-05-03,17:40,18:14,18:23,53,60,Completed,40.51,18.5,9,0.8833,2147.03,Sunday,2026-05,Peak
T04939,R11,North Terminal - University,2025-09-16,08:10,08:37,08:52,56,50,Completed,30.56,14.7,15,1.12,1711.36,Tuesday,2025-09,Peak
T04940,R03,Central Station - Industrial Area,2026-06-15,20:00,20:29,20:36,33,60,Completed,38.19,15.8,7,0.55,1260.27,Monday,2026-06,Off-Peak
T04941,R09,University - Airport,2025-01-23,11:20,11:50,11:56,34,50,Completed,39.23,16.3,6,0.68,1333.82,Thursday,2025-01,Off-Peak
T04942,R11,North Terminal - University,2025-04-14,14:00,14:27,14:27,33,60,Completed,31.58,14.7,0,0.55,1042.14,Monday,2025-04,Off-Peak
T04943,R02,Central Station - University,2025-08-29,08:30,08:52,09:01,79,50,Completed,28.98,12.2,9,1.58,2289.42,Friday,2025-08,Peak
T04944,R12,South Terminal - University,2025-09-10,19:30,19:54,20:00,72,70,Completed,28.8,13.1,6,1.0286,2073.6,Wednesday,2025-09,Peak
T04945,R04,North Terminal - City Center,2025-05-22,21:20,21:39,21:51,28,60,Completed,22.15,10.4,12,0.4667,620.2,Thursday,2025-05,Off-Peak
T04946,R04,North Terminal - City Center,2026-03-27,10:10,10:29,10:39,45,60,Completed,23.51,10.4,10,0.75,1057.95,Friday,2026-03,Off-Peak
T04947,R02,Central Station - University,2025-11-03,12:30,12:52,12:57,40,70,Completed,29.23,12.2,5,0.5714,1169.2,Monday,2025-11,Off-Peak
T04948,R15,City Center - Railway Colony,2026-05-15,07:40,07:54,08:03,39,60,Completed,17.75,7.6,9,0.65,692.25,Friday,2026-05,Peak
T04949,R03,Central Station - Industrial Area,2025-01-08,17:20,17:49,17:56,72,60,Completed,34.73,15.8,7,1.2,2500.56,Wednesday,2025-01,Peak
T04950,R13,East Park - Medical Hub,2025-03-10,12:00,12:21,12:25,29,50,Completed,29.58,11.5,4,0.58,857.82,Monday,2025-03,Off-Peak
T04951,R03,Central Station - Industrial Area,2025-03-09,14:40,15:09,15:20,44,60,Completed,36.35,15.8,11,0.7333,1599.4,Sunday,2025-03,Off-Peak
T04952,R01,Central Station - Airport,2026-02-12,07:50,08:24,08:40,79,50,Completed,42.57,18.5,16,1.58,3363.03,Thursday,2026-02,Peak
T04953,R06,East Park - Central Station,2026-06-02,16:20,16:38,16:45,25,60,Completed,24.6,9.8,7,0.4167,615.0,Tuesday,2026-06,Off-Peak
T04954,R08,City Center - Medical Hub,2025-04-29,14:40,14:56,15:03,41,70,Completed,20.44,8.9,7,0.5857,838.04,Tuesday,2025-04,Off-Peak
T04955,R12,South Terminal - University,2025-01-31,16:20,16:44,16:51,48,50,Completed,31.71,13.1,7,0.96,1522.08,Friday,2025-01,Off-Peak
T04956,R03,Central Station - Industrial Area,2026-06-02,17:00,17:29,17:40,56,70,Completed,34.88,15.8,11,0.8,1953.28,Tuesday,2026-06,Peak
T04957,R05,South Terminal - City Center,2026-04-28,09:10,09:31,09:43,54,60,Completed,27.7,11.7,12,0.9,1495.8,Tuesday,2026-04,Peak
T04958,R01,Central Station - Airport,2025-07-26,14:20,14:54,15:00,35,60,Completed,41.05,18.5,6,0.5833,1436.75,Saturday,2025-07,Off-Peak
T04959,R10,Industrial Area - Airport,2026-01-22,15:30,16:09,16:20,37,50,Completed,47.49,21.1,11,0.74,1757.13,Thursday,2026-01,Off-Peak
T04960,R07,West End - Central Station,2026-02-16,14:00,14:25,14:32,31,60,Completed,31.1,13.6,7,0.5167,964.1,Monday,2026-02,Off-Peak
T04961,R10,Industrial Area - Airport,2026-01-05,10:00,10:39,10:42,31,70,Completed,47.45,21.1,3,0.4429,1470.95,Monday,2026-01,Off-Peak
T04962,R13,East Park - Medical Hub,2025-12-19,17:40,18:01,18:14,53,70,Completed,27.91,11.5,13,0.7571,1479.23,Friday,2025-12,Peak
T04963,R01,Central Station - Airport,2025-12-02,22:30,23:04,23:11,60,50,Completed,40.85,18.5,7,1.2,2451.0,Tuesday,2025-12,Off-Peak
T04964,R12,South Terminal - University,2025-10-16,21:40,22:04,22:09,87,60,Completed,31.53,13.1,5,1.45,2743.11,Thursday,2025-10,Off-Peak
T04965,R11,North Terminal - University,2025-05-20,17:50,18:17,18:28,47,50,Completed,33.35,14.7,11,0.94,1567.45,Tuesday,2025-05,Peak
T04966,R09,University - Airport,2025-10-27,13:00,13:30,13:33,40,50,Completed,37.34,16.3,3,0.8,1493.6,Monday,2025-10,Off-Peak
T04967,R08,City Center - Medical Hub,2025-01-13,12:20,12:36,12:39,42,60,Completed,20.3,8.9,3,0.7,852.6,Monday,2025-01,Off-Peak
T04968,R07,West End - Central Station,2026-03-04,08:50,09:15,09:24,46,50,Completed,31.34,13.6,9,0.92,1441.64,Wednesday,2026-03,Peak
T04969,R10,Industrial Area - Airport,2026-02-04,13:30,14:09,14:19,33,60,Completed,48.41,21.1,10,0.55,1597.53,Wednesday,2026-02,Off-Peak
T04970,R15,City Center - Railway Colony,2025-04-19,10:00,10:14,10:23,20,60,Completed,19.19,7.6,9,0.3333,383.8,Saturday,2025-04,Off-Peak
T04971,R07,West End - Central Station,2026-04-30,11:30,11:55,11:57,22,60,Completed,31.48,13.6,2,0.3667,692.56,Thursday,2026-04,Off-Peak
T04972,R05,South Terminal - City Center,2025-12-22,19:50,20:11,20:22,63,50,Completed,30.16,11.7,11,1.26,1900.08,Monday,2025-12,Peak
T04973,R05,South Terminal - City Center,2025-05-29,21:20,21:41,21:44,49,60,Completed,26.58,11.7,3,0.8167,1302.42,Thursday,2025-05,Off-Peak
T04974,R11,North Terminal - University,2025-11-03,20:10,20:37,20:44,40,50,Completed,36.42,14.7,7,0.8,1456.8,Monday,2025-11,Off-Peak
T04975,R13,East Park - Medical Hub,2026-06-17,10:40,11:01,11:07,17,60,Completed,27.98,11.5,6,0.2833,475.66,Wednesday,2026-06,Off-Peak
T04976,R05,South Terminal - City Center,2025-03-01,19:40,20:01,20:13,37,50,Completed,30.24,11.7,12,0.74,1118.88,Saturday,2025-03,Peak
T04977,R01,Central Station - Airport,2026-03-11,10:50,11:24,11:28,62,60,Completed,40.6,18.5,4,1.0333,2517.2,Wednesday,2026-03,Off-Peak
T04978,R08,City Center - Medical Hub,2025-01-21,14:00,14:16,14:28,40,50,Completed,20.79,8.9,12,0.8,831.6,Tuesday,2025-01,Off-Peak
T04979,R12,South Terminal - University,2026-01-17,15:00,15:24,15:39,70,50,Completed,32.0,13.1,15,1.4,2240.0,Saturday,2026-01,Off-Peak
T04980,R11,North Terminal - University,2025-09-02,13:20,13:47,13:53,33,50,Completed,32.96,14.7,6,0.66,1087.68,Tuesday,2025-09,Off-Peak
T04981,R01,Central Station - Airport,2025-03-14,20:00,20:34,20:38,65,50,Completed,41.46,18.5,4,1.3,2694.9,Friday,2025-03,Off-Peak
T04982,R04,North Terminal - City Center,2026-03-25,12:00,12:19,12:22,46,70,Completed,28.33,10.4,3,0.6571,1303.18,Wednesday,2026-03,Off-Peak
T04983,R15,City Center - Railway Colony,2025-03-17,14:00,14:14,14:16,26,60,Cancelled,15.85,7.6,2,0.4333,0.0,Monday,2025-03,Off-Peak
T04984,R09,University - Airport,2026-01-25,08:30,09:00,09:15,41,60,Completed,37.18,16.3,15,0.6833,1524.38,Sunday,2026-01,Peak
T04985,R14,West End - Airport,2025-12-08,18:30,19:06,19:17,47,70,Completed,41.59,19.2,11,0.6714,1954.73,Monday,2025-12,Peak
T04986,R09,University - Airport,2025-10-17,13:10,13:40,13:42,39,50,Completed,38.62,16.3,2,0.78,1506.18,Friday,2025-10,Off-Peak
T04987,R05,South Terminal - City Center,2025-11-27,16:30,16:51,16:53,30,70,Completed,26.63,11.7,2,0.4286,798.9,Thursday,2025-11,Off-Peak
T04988,R04,North Terminal - City Center,2025-09-16,16:40,16:59,17:01,34,60,Completed,24.45,10.4,2,0.5667,831.3,Tuesday,2025-09,Off-Peak
T04989,R03,Central Station - Industrial Area,2026-03-02,16:50,17:19,17:33,49,70,Completed,38.07,15.8,14,0.7,1865.43,Monday,2026-03,Off-Peak
T04990,R03,Central Station - Industrial Area,2025-01-06,14:10,14:39,14:54,42,50,Completed,35.02,15.8,15,0.84,1470.84,Monday,2025-01,Off-Peak
T04991,R12,South Terminal - University,2025-01-06,11:00,11:24,11:30,65,50,Completed,30.33,13.1,6,1.3,1971.45,Monday,2025-01,Off-Peak
T04992,R05,South Terminal - City Center,2025-07-10,15:40,16:01,16:07,37,50,Cancelled,25.86,11.7,6,0.74,0.0,Thursday,2025-07,Off-Peak
T04993,R10,Industrial Area - Airport,2025-05-28,21:10,21:49,21:50,33,60,Completed,44.72,21.1,1,0.55,1475.76,Wednesday,2025-05,Off-Peak
T04994,R01,Central Station - Airport,2026-02-09,18:50,19:24,19:29,90,50,Completed,39.08,18.5,5,1.8,3517.2,Monday,2026-02,Peak
T04995,R05,South Terminal - City Center,2025-09-15,09:10,09:31,09:38,52,60,Completed,24.43,11.7,7,0.8667,1270.36,Monday,2025-09,Peak
T04996,R06,East Park - Central Station,2026-04-24,07:40,07:58,08:11,48,50,Completed,20.59,9.8,13,0.96,988.32,Friday,2026-04,Peak
T04997,R07,West End - Central Station,2025-03-31,14:10,14:35,14:51,25,50,Completed,29.94,13.6,16,0.5,748.5,Monday,2025-03,Off-Peak
T04998,R12,South Terminal - University,2025-01-10,17:40,18:04,18:18,80,50,Completed,31.09,13.1,14,1.6,2487.2,Friday,2025-01,Peak
T04999,R09,University - Airport,2025-03-28,12:10,12:40,12:46,41,60,Completed,35.83,16.3,6,0.6833,1469.03,Friday,2025-03,Off-Peak
T05000,R03,Central Station - Industrial Area,2025-05-31,16:10,16:39,16:49,34,70,Completed,35.07,15.8,10,0.4857,1192.38,Saturday,2025-05,Off-Peak
T05001,R15,City Center - Railway Colony,2025-01-30,20:10,20:24,20:31,27,70,Completed,19.26,7.6,7,0.3857,520.02,Thursday,2025-01,Off-Peak
T05002,R02,Central Station - University,2025-05-08,13:40,14:02,14:08,64,50,Completed,29.31,12.2,6,1.28,1875.84,Thursday,2025-05,Off-Peak
T05003,R14,West End - Airport,2025-03-19,11:10,11:46,11:54,27,50,Completed,44.17,19.2,8,0.54,1192.59,Wednesday,2025-03,Off-Peak
